42178,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventMethod/lido:term
30935,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventName/lido:appellationValue
3216113,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:displayPlace
286,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:gml/{http://www.opengis.net/gml}Point/{http://www.opengis.net/gml}name
122066,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:gml/{http://www.opengis.net/gml}Point/{http://www.opengis.net/gml}pos
8081,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:gml/{http://www.opengis.net/gml}Polygon/{http://www.opengis.net/gml}exterior/{http://www.opengis.net/gml}LinearRing/{http://www.opengis.net/gml}pos
3532558,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:namePlaceSet/lido:appellationValue
38974,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:namePlaceSet/lido:sourceAppellation
929571,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:namePlaceSet/lido:appellationValue
145,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:namePlaceSet/lido:appellationValue
109,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:namePlaceSet/lido:appellationValue
44,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:namePlaceSet/lido:appellationValue
1,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:namePlaceSet/lido:appellationValue
1,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:placeID
8,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:placeID
15,/lido:lido/lido:descriptiveMetadata/lido:eventWrap/lido:eventSet/lido:event/lido:eventPlace/lido:place/lido:partOfPlace/lido:partOfPlace/lido:partOfPlace/lido:placeID
